block_id,drug_row,drug_col,conc_r,conc_C,response,conc_r_unit,conc_c_unit,cell
6,NVP-LCL161,Trametinib,250,0,0,nM,nM,HEK293
6,NVP-LCL161,Trametinib,250,0.3,0,nM,nM,HEK293
6,NVP-LCL161,Trametinib,250,0.9,11.5831261958835,nM,nM,HEK293
6,NVP-LCL161,Trametinib,250,3,20.1301836519376,nM,nM,HEK293
6,NVP-LCL161,Trametinib,250,9,14.2461687022764,nM,nM,HEK293
6,NVP-LCL161,Trametinib,250,30,18.96711432199,nM,nM,HEK293
6,NVP-LCL161,Trametinib,250,90,11.1367822463833,nM,nM,HEK293
6,NVP-LCL161,Trametinib,250,300,0.511435775468996,nM,nM,HEK293
6,NVP-LCL161,Trametinib,750,0,0,nM,nM,HEK293
6,NVP-LCL161,Trametinib,750,0.3,0,nM,nM,HEK293
6,NVP-LCL161,Trametinib,750,0.9,0,nM,nM,HEK293
6,NVP-LCL161,Trametinib,750,3,6.9877148119669,nM,nM,HEK293
6,NVP-LCL161,Trametinib,750,9,0,nM,nM,HEK293
6,NVP-LCL161,Trametinib,750,30,0,nM,nM,HEK293
6,NVP-LCL161,Trametinib,750,90,0,nM,nM,HEK293
6,NVP-LCL161,Trametinib,750,300,3.0832781960265,nM,nM,HEK293
6,NVP-LCL161,Trametinib,2500,0,0,nM,nM,HEK293
6,NVP-LCL161,Trametinib,2500,0.3,0,nM,nM,HEK293
6,NVP-LCL161,Trametinib,2500,0.9,0,nM,nM,HEK293
6,NVP-LCL161,Trametinib,2500,3,9.7129879651652,nM,nM,HEK293
6,NVP-LCL161,Trametinib,2500,9,4.82573630657539,nM,nM,HEK293
6,NVP-LCL161,Trametinib,2500,30,0,nM,nM,HEK293
6,NVP-LCL161,Trametinib,2500,90,1.62085799610161,nM,nM,HEK293
6,NVP-LCL161,Trametinib,2500,300,3.0832781960265,nM,nM,HEK293
7,BMS-754807,LY3009120,0,0,0,nM,nM,HeLa
7,BMS-754807,LY3009120,0,10,0,nM,nM,HeLa
7,BMS-754807,LY3009120,0,30,0,nM,nM,HeLa
7,BMS-754807,LY3009120,0,100,2.1466771382625,nM,nM,HeLa
7,BMS-754807,LY3009120,0,300,6.7107969632372,nM,nM,HeLa
7,BMS-754807,LY3009120,0,1000,18.0754702868469,nM,nM,HeLa
7,BMS-754807,LY3009120,0,3000,26.3255918321553,nM,nM,HeLa
7,BMS-754807,LY3009120,0,10000,37.9221362055425,nM,nM,HeLa
7,BMS-754807,LY3009120,10,0,9.5321440592393,nM,nM,HeLa
7,BMS-754807,LY3009120,10,10,8.4745128838027,nM,nM,HeLa
7,BMS-754807,LY3009120,10,30,10.6391413291447,nM,nM,HeLa
7,BMS-754807,LY3009120,10,100,10.335465051049,nM,nM,HeLa
7,BMS-754807,LY3009120,10,300,16.7186506600845,nM,nM,HeLa
7,BMS-754807,LY3009120,10,1000,32.1971651894237,nM,nM,HeLa
7,BMS-754807,LY3009120,10,3000,30.4858072478402,nM,nM,HeLa
7,BMS-754807,LY3009120,10,10000,48.8006282957478,nM,nM,HeLa
7,BMS-754807,LY3009120,30,0,20.6021167582931,nM,nM,HeLa
7,BMS-754807,LY3009120,30,10,21.3456000598377,nM,nM,HeLa
7,BMS-754807,LY3009120,30,30,20.2969445379408,nM,nM,HeLa
7,BMS-754807,LY3009120,30,100,19.2617524963536,nM,nM,HeLa
7,BMS-754807,LY3009120,30,300,29.6794943715173,nM,nM,HeLa
7,BMS-754807,LY3009120,30,1000,35.932533004226,nM,nM,HeLa
7,BMS-754807,LY3009120,30,3000,42.6912001196754,nM,nM,HeLa
7,BMS-754807,LY3009120,30,10000,55.4620591645162,nM,nM,HeLa
7,BMS-754807,LY3009120,100,0,24.883503496765,nM,nM,HeLa
7,BMS-754807,LY3009120,100,10,27.1588316690976,nM,nM,HeLa
7,BMS-754807,LY3009120,100,30,27.2470922622387,nM,nM,HeLa
7,BMS-754807,LY3009120,100,100,28.277796477056,nM,nM,HeLa
7,BMS-754807,LY3009120,100,300,32.7656232469427,nM,nM,HeLa
7,BMS-754807,LY3009120,100,1000,38.073226373462,nM,nM,HeLa
7,BMS-754807,LY3009120,100,3000,45.3300422603687,nM,nM,HeLa
7,BMS-754807,LY3009120,100,10000,67.7153221885635,nM,nM,HeLa
7,BMS-754807,LY3009120,300,0,24.8864953812783,nM,nM,HeLa
7,BMS-754807,LY3009120,300,10,26.93144844609,nM,nM,HeLa
7,BMS-754807,LY3009120,300,30,29.2097685029358,nM,nM,HeLa
7,BMS-754807,LY3009120,300,100,18.4255207748981,nM,nM,HeLa
7,BMS-754807,LY3009120,300,300,35.3835221960432,nM,nM,HeLa
7,BMS-754807,LY3009120,300,1000,37.9445753393919,nM,nM,HeLa
7,BMS-754807,LY3009120,300,3000,51.7012603313512,nM,nM,HeLa
7,BMS-754807,LY3009120,300,10000,73.8008152885299,nM,nM,HeLa
7,BMS-754807,LY3009120,1000,0,41.044167695127,nM,nM,HeLa
7,BMS-754807,LY3009120,1000,10,41.6978944612738,nM,nM,HeLa
7,BMS-754807,LY3009120,1000,30,42.2319458468903,nM,nM,HeLa
7,BMS-754807,LY3009120,1000,100,45.3420097984218,nM,nM,HeLa
7,BMS-754807,LY3009120,1000,300,48.2187067579191,nM,nM,HeLa
7,BMS-754807,LY3009120,1000,1000,69.6660308912076,nM,nM,HeLa
7,BMS-754807,LY3009120,1000,3000,80.9888178316317,nM,nM,HeLa
7,BMS-754807,LY3009120,1000,10000,95.6325965817719,nM,nM,HeLa
7,BMS-754807,LY3009120,3000,0,57.1659373948166,nM,nM,HeLa
7,BMS-754807,LY3009120,3000,10,54.3640375481506,nM,nM,HeLa
7,BMS-754807,LY3009120,3000,30,61.9215378286398,nM,nM,HeLa
7,BMS-754807,LY3009120,3000,100,63.1048281536333,nM,nM,HeLa
7,BMS-754807,LY3009120,3000,300,73.030405026366,nM,nM,HeLa
7,BMS-754807,LY3009120,3000,1000,84.1273046860391,nM,nM,HeLa
7,BMS-754807,LY3009120,3000,3000,92.806761659,nM,nM,HeLa
7,BMS-754807,LY3009120,3000,10000,97.333482927559,nM,nM,HeLa
7,BMS-754807,LY3009120,10000,0,73.0483563334455,nM,nM,HeLa
7,BMS-754807,LY3009120,10000,10,68.5231310071431,nM,nM,HeLa
7,BMS-754807,LY3009120,10000,30,70.6832716257152,nM,nM,HeLa
7,BMS-754807,LY3009120,10000,100,74.4036800179513,nM,nM,HeLa
7,BMS-754807,LY3009120,10000,300,78.9932308612888,nM,nM,HeLa
7,BMS-754807,LY3009120,10000,1000,87.0967500654475,nM,nM,HeLa
7,BMS-754807,LY3009120,10000,3000,92.1320917012603,nM,nM,HeLa
7,BMS-754807,LY3009120,10000,10000,97.333482927559,nM,nM,HeLa
8,BMS-754807,Trametinib,0,0,2.11675829312991,nM,nM,HeLa
8,BMS-754807,Trametinib,0,0.3,4.2200531059501,nM,nM,HeLa
8,BMS-754807,Trametinib,0,0.9,6.31287632297391,nM,nM,HeLa
8,BMS-754807,Trametinib,0,3,13.608586708553,nM,nM,HeLa
8,BMS-754807,Trametinib,0,9,20.5093683383821,nM,nM,HeLa
8,BMS-754807,Trametinib,0,30,27.0526197688769,nM,nM,HeLa
8,BMS-754807,Trametinib,0,90,33.1934627323385,nM,nM,HeLa
8,BMS-754807,Trametinib,0,300,36.0507124424997,nM,nM,HeLa
8,BMS-754807,Trametinib,10,0,15.4800104715958,nM,nM,HeLa
8,BMS-754807,Trametinib,10,0.3,19.8376902651558,nM,nM,HeLa
8,BMS-754807,Trametinib,10,0.9,21.1376640861663,nM,nM,HeLa
8,BMS-754807,Trametinib,10,3,22.694939975317,nM,nM,HeLa
8,BMS-754807,Trametinib,10,9,32.4604510265904,nM,nM,HeLa
8,BMS-754807,Trametinib,10,30,37.6528665993493,nM,nM,HeLa
8,BMS-754807,Trametinib,10,90,36.158420284977,nM,nM,HeLa
8,BMS-754807,Trametinib,10,300,39.5916077639403,nM,nM,HeLa
8,BMS-754807,Trametinib,30,0,21.819813755189,nM,nM,HeLa
8,BMS-754807,Trametinib,30,0.3,24.4466883578294,nM,nM,HeLa
8,BMS-754807,Trametinib,30,0.9,26.1984367403418,nM,nM,HeLa
8,BMS-754807,Trametinib,30,3,31.1081192265979,nM,nM,HeLa
8,BMS-754807,Trametinib,30,9,35.9160776394031,nM,nM,HeLa
8,BMS-754807,Trametinib,30,30,38.4307565727963,nM,nM,HeLa
8,BMS-754807,Trametinib,30,90,39.443509480534,nM,nM,HeLa
8,BMS-754807,Trametinib,30,300,41.6126257526459,nM,nM,HeLa
8,BMS-754807,Trametinib,100,0,29.0975728336886,nM,nM,HeLa
8,BMS-754807,Trametinib,100,0.3,30.7999551217323,nM,nM,HeLa
8,BMS-754807,Trametinib,100,0.9,36.2377052245783,nM,nM,HeLa
8,BMS-754807,Trametinib,100,3,37.8518269194809,nM,nM,HeLa
8,BMS-754807,Trametinib,100,9,40.3754815064138,nM,nM,HeLa
8,BMS-754807,Trametinib,100,30,38.9618160738995,nM,nM,HeLa
8,BMS-754807,Trametinib,100,90,42.1272298889263,nM,nM,HeLa
8,BMS-754807,Trametinib,100,300,46.2739818243016,nM,nM,HeLa
8,BMS-754807,Trametinib,300,0,28.0698605033846,nM,nM,HeLa
8,BMS-754807,Trametinib,300,0.3,31.3639253524814,nM,nM,HeLa
8,BMS-754807,Trametinib,300,0.9,30.8597928119975,nM,nM,HeLa
8,BMS-754807,Trametinib,300,3,33.3340813044616,nM,nM,HeLa
8,BMS-754807,Trametinib,300,9,37.4314671453682,nM,nM,HeLa
8,BMS-754807,Trametinib,300,30,41.6724634429111,nM,nM,HeLa
8,BMS-754807,Trametinib,300,90,44.4653876360372,nM,nM,HeLa
8,BMS-754807,Trametinib,300,300,47.7803956767269,nM,nM,HeLa
8,BMS-754807,Trametinib,1000,0,41.2550955533116,nM,nM,HeLa
8,BMS-754807,Trametinib,1000,0.3,46.4564867796103,nM,nM,HeLa
8,BMS-754807,Trametinib,1000,0.9,42.8602415946744,nM,nM,HeLa
8,BMS-754807,Trametinib,1000,3,42.7136392535248,nM,nM,HeLa
8,BMS-754807,Trametinib,1000,9,54.3700213171772,nM,nM,HeLa
8,BMS-754807,Trametinib,1000,30,65.3053592131344,nM,nM,HeLa
8,BMS-754807,Trametinib,1000,90,65.8783050974232,nM,nM,HeLa
8,BMS-754807,Trametinib,1000,300,72.5995736564569,nM,nM,HeLa
8,BMS-754807,Trametinib,3000,0,59.1705000186993,nM,nM,HeLa
8,BMS-754807,Trametinib,3000,0.3,67.2665395115748,nM,nM,HeLa
8,BMS-754807,Trametinib,3000,0.9,74.8255357343207,nM,nM,HeLa
8,BMS-754807,Trametinib,3000,3,75.5241407681663,nM,nM,HeLa
8,BMS-754807,Trametinib,3000,9,83.30154456038,nM,nM,HeLa
8,BMS-754807,Trametinib,3000,30,86.627024196866,nM,nM,HeLa
8,BMS-754807,Trametinib,3000,90,87.7385092935413,nM,nM,HeLa
8,BMS-754807,Trametinib,3000,300,89.6802423426456,nM,nM,HeLa
8,BMS-754807,Trametinib,10000,0,70.8971913684132,nM,nM,HeLa
8,BMS-754807,Trametinib,10000,0.3,84.869292045327,nM,nM,HeLa
8,BMS-754807,Trametinib,10000,0.9,88.9188077340215,nM,nM,HeLa
8,BMS-754807,Trametinib,10000,3,91.9211638430757,nM,nM,HeLa
8,BMS-754807,Trametinib,10000,9,94.3401024720446,nM,nM,HeLa
8,BMS-754807,Trametinib,10000,30,94.6093720782378,nM,nM,HeLa
8,BMS-754807,Trametinib,10000,90,95.0207561988107,nM,nM,HeLa
8,BMS-754807,Trametinib,10000,300,95.0207561988107,nM,nM,HeLa
9,BGB324,Everolimus,0,0,0.296026191456406,nM,nM,HeLa
9,BGB324,Everolimus,0,0.3,7.5623909506165,nM,nM,HeLa
9,BGB324,Everolimus,0,0.9,5.4480581858103,nM,nM,HeLa
9,BGB324,Everolimus,0,3,12.104236507283,nM,nM,HeLa
9,BGB324,Everolimus,0,9,12.6012076300261,nM,nM,HeLa
9,BGB324,Everolimus,0,30,10.7956439059774,nM,nM,HeLa
9,BGB324,Everolimus,0,90,7.31684604677601,nM,nM,HeLa
9,BGB324,Everolimus,0,300,13.2216863690721,nM,nM,HeLa
9,BGB324,Everolimus,10,0,5.8538689250916,nM,nM,HeLa
9,BGB324,Everolimus,10,0.3,1.8766296143818,nM,nM,HeLa
9,BGB324,Everolimus,10,0.9,8.2460938265796,nM,nM,HeLa
9,BGB324,Everolimus,10,3,12.3409594385304,nM,nM,HeLa
9,BGB324,Everolimus,10,9,6.94779352663259,nM,nM,HeLa
9,BGB324,Everolimus,10,30,11.4043600148993,nM,nM,HeLa
9,BGB324,Everolimus,10,90,14.6876041482875,nM,nM,HeLa
9,BGB324,Everolimus,10,300,14.3979493814817,nM,nM,HeLa
9,BGB324,Everolimus,30,0,0.6327314787586,nM,nM,HeLa
9,BGB324,Everolimus,30,0.3,4.71730478935091,nM,nM,HeLa
9,BGB324,Everolimus,30,0.9,9.61644023603679,nM,nM,HeLa
9,BGB324,Everolimus,30,3,7.6564919916093,nM,nM,HeLa
9,BGB324,Everolimus,30,9,11.6778411652846,nM,nM,HeLa
9,BGB324,Everolimus,30,30,9.3753063184928,nM,nM,HeLa
9,BGB324,Everolimus,30,90,12.589444999902,nM,nM,HeLa
9,BGB324,Everolimus,30,300,9.3650140171342,nM,nM,HeLa
9,BGB324,Everolimus,100,0,3.33813640730069,nM,nM,HeLa
9,BGB324,Everolimus,100,0.3,8.67837048364009,nM,nM,HeLa
9,BGB324,Everolimus,100,0.9,6.4346487874689,nM,nM,HeLa
9,BGB324,Everolimus,100,3,9.6046776059127,nM,nM,HeLa
9,BGB324,Everolimus,100,9,13.0570095473348,nM,nM,HeLa
9,BGB324,Everolimus,100,30,11.9219157403595,nM,nM,HeLa
9,BGB324,Everolimus,100,90,11.5043423709541,nM,nM,HeLa
9,BGB324,Everolimus,100,300,11.1249975494521,nM,nM,HeLa
9,BGB324,Everolimus,300,0,6.4919916093238,nM,nM,HeLa
9,BGB324,Everolimus,300,0.3,5.2098649257974,nM,nM,HeLa
9,BGB324,Everolimus,300,0.9,6.0141347605324,nM,nM,HeLa
9,BGB324,Everolimus,300,3,13.5010488345194,nM,nM,HeLa
9,BGB324,Everolimus,300,9,16.8034072418593,nM,nM,HeLa
9,BGB324,Everolimus,300,30,15.9844341194691,nM,nM,HeLa
9,BGB324,Everolimus,300,90,20.5674488815699,nM,nM,HeLa
9,BGB324,Everolimus,300,300,15.9138583387245,nM,nM,HeLa
9,BGB324,Everolimus,1000,0,14.2244505871513,nM,nM,HeLa
9,BGB324,Everolimus,1000,0.3,14.5508635730949,nM,nM,HeLa
9,BGB324,Everolimus,1000,0.9,14.496461408771,nM,nM,HeLa
9,BGB324,Everolimus,1000,3,14.2479758473995,nM,nM,HeLa
9,BGB324,Everolimus,1000,9,28.3454880511282,nM,nM,HeLa
9,BGB324,Everolimus,1000,30,24.4432355074595,nM,nM,HeLa
9,BGB324,Everolimus,1000,90,24.0521280558333,nM,nM,HeLa
9,BGB324,Everolimus,1000,300,28.1440530102531,nM,nM,HeLa
9,BGB324,Everolimus,3000,0,25.4077711776353,nM,nM,HeLa
9,BGB324,Everolimus,3000,0.3,26.8310494226509,nM,nM,HeLa
9,BGB324,Everolimus,3000,0.9,29.2688545158697,nM,nM,HeLa
9,BGB324,Everolimus,3000,3,36.5425709188575,nM,nM,HeLa
9,BGB324,Everolimus,3000,9,35.3074947558274,nM,nM,HeLa
9,BGB324,Everolimus,3000,30,32.3006724303554,nM,nM,HeLa
9,BGB324,Everolimus,3000,90,28.8057009547335,nM,nM,HeLa
9,BGB324,Everolimus,3000,300,34.0841812229214,nM,nM,HeLa
9,BGB324,Everolimus,10000,0,62.230684781117,nM,nM,HeLa
9,BGB324,Everolimus,10000,0.3,94.1515222803819,nM,nM,HeLa
9,BGB324,Everolimus,10000,0.9,80.165755062832,nM,nM,HeLa
9,BGB324,Everolimus,10000,3,83.9797878805701,nM,nM,HeLa
9,BGB324,Everolimus,10000,9,89.2891450528338,nM,nM,HeLa
9,BGB324,Everolimus,10000,30,93.9412652669137,nM,nM,HeLa
9,BGB324,Everolimus,10000,90,94.0265443353134,nM,nM,HeLa
9,BGB324,Everolimus,10000,300,94.0265443353134,nM,nM,HeLa
10,Cisplatin,Ipatasertib,0,0,0,nM,nM,HeLa
10,Cisplatin,Ipatasertib,0,10,1.93283264141409,nM,nM,HeLa
10,Cisplatin,Ipatasertib,0,30,4.3464583312691,nM,nM,HeLa
10,Cisplatin,Ipatasertib,0,100,4.3628067811388,nM,nM,HeLa
10,Cisplatin,Ipatasertib,0,300,9.9004726188235,nM,nM,HeLa
10,Cisplatin,Ipatasertib,0,1000,10.9393422969077,nM,nM,HeLa
10,Cisplatin,Ipatasertib,0,3000,17.4252182270354,nM,nM,HeLa
10,Cisplatin,Ipatasertib,0,10000,22.1796446936895,nM,nM,HeLa
10,Cisplatin,Ipatasertib,100,0,0.216245405094796,nM,nM,HeLa
10,Cisplatin,Ipatasertib,100,10,0,nM,nM,HeLa
10,Cisplatin,Ipatasertib,100,30,0,nM,nM,HeLa
10,Cisplatin,Ipatasertib,100,100,5.6067751939521,nM,nM,HeLa
10,Cisplatin,Ipatasertib,100,300,3.0415547871234,nM,nM,HeLa
10,Cisplatin,Ipatasertib,100,1000,14.3710305468309,nM,nM,HeLa
10,Cisplatin,Ipatasertib,100,3000,15.3073508575505,nM,nM,HeLa
10,Cisplatin,Ipatasertib,100,10000,26.699247971306,nM,nM,HeLa
10,Cisplatin,Ipatasertib,300,0,3.35960644822499,nM,nM,HeLa
10,Cisplatin,Ipatasertib,300,10,10.5930524042129,nM,nM,HeLa
10,Cisplatin,Ipatasertib,300,30,2.988050769368,nM,nM,HeLa
10,Cisplatin,Ipatasertib,300,100,9.59431073944531,nM,nM,HeLa
10,Cisplatin,Ipatasertib,300,300,7.5804789600404,nM,nM,HeLa
10,Cisplatin,Ipatasertib,300,1000,18.7524151119126,nM,nM,HeLa
10,Cisplatin,Ipatasertib,300,3000,24.4253272167012,nM,nM,HeLa
10,Cisplatin,Ipatasertib,300,10000,29.671693402162,nM,nM,HeLa
10,Cisplatin,Ipatasertib,1000,0,13.0854478979857,nM,nM,HeLa
10,Cisplatin,Ipatasertib,1000,10,2.0353820087786,nM,nM,HeLa
10,Cisplatin,Ipatasertib,1000,30,11.3658882162355,nM,nM,HeLa
10,Cisplatin,Ipatasertib,1000,100,10.0728744538132,nM,nM,HeLa
10,Cisplatin,Ipatasertib,1000,300,17.5396573761233,nM,nM,HeLa
10,Cisplatin,Ipatasertib,1000,1000,22.8677658109327,nM,nM,HeLa
10,Cisplatin,Ipatasertib,1000,3000,26.4837456775689,nM,nM,HeLa
10,Cisplatin,Ipatasertib,1000,10000,32.5950934834088,nM,nM,HeLa
10,Cisplatin,Ipatasertib,3000,0,18.0434868766534,nM,nM,HeLa
10,Cisplatin,Ipatasertib,3000,10,18.9292756150485,nM,nM,HeLa
10,Cisplatin,Ipatasertib,3000,30,19.3142072983443,nM,nM,HeLa
10,Cisplatin,Ipatasertib,3000,100,19.4940402469111,nM,nM,HeLa
10,Cisplatin,Ipatasertib,3000,300,24.8890287039147,nM,nM,HeLa
10,Cisplatin,Ipatasertib,3000,1000,29.4829431173026,nM,nM,HeLa
10,Cisplatin,Ipatasertib,3000,3000,21.5821831620874,nM,nM,HeLa
10,Cisplatin,Ipatasertib,3000,10000,28.4500183300802,nM,nM,HeLa
10,Cisplatin,Ipatasertib,10000,0,45.3825537269512,nM,nM,HeLa
10,Cisplatin,Ipatasertib,10000,10,46.1197201938034,nM,nM,HeLa
10,Cisplatin,Ipatasertib,10000,30,47.6936300494417,nM,nM,HeLa
10,Cisplatin,Ipatasertib,10000,100,48.2821742447512,nM,nM,HeLa
10,Cisplatin,Ipatasertib,10000,300,46.4630376410673,nM,nM,HeLa
10,Cisplatin,Ipatasertib,10000,1000,47.4320548515263,nM,nM,HeLa
10,Cisplatin,Ipatasertib,10000,3000,47.9522328019261,nM,nM,HeLa
10,Cisplatin,Ipatasertib,10000,10000,49.1085140745291,nM,nM,HeLa
10,Cisplatin,Ipatasertib,30000,0,95.1353453486183,nM,nM,HeLa
10,Cisplatin,Ipatasertib,30000,10,94.7860830104927,nM,nM,HeLa
10,Cisplatin,Ipatasertib,30000,30,93.9582569579993,nM,nM,HeLa
10,Cisplatin,Ipatasertib,30000,100,93.6803333102143,nM,nM,HeLa
10,Cisplatin,Ipatasertib,30000,300,95.1487213530572,nM,nM,HeLa
10,Cisplatin,Ipatasertib,30000,1000,94.2688775055238,nM,nM,HeLa
10,Cisplatin,Ipatasertib,30000,3000,93.1378620190831,nM,nM,HeLa
10,Cisplatin,Ipatasertib,30000,10000,93.974605407869,nM,nM,HeLa
10,Cisplatin,Ipatasertib,100000,0,99.961110505613,nM,nM,HeLa
10,Cisplatin,Ipatasertib,100000,10,100,nM,nM,HeLa
10,Cisplatin,Ipatasertib,100000,30,99.9670553964747,nM,nM,HeLa
10,Cisplatin,Ipatasertib,100000,100,99.9952936280678,nM,nM,HeLa
10,Cisplatin,Ipatasertib,100000,300,99.8630198063947,nM,nM,HeLa
10,Cisplatin,Ipatasertib,100000,1000,99.7589842163148,nM,nM,HeLa
10,Cisplatin,Ipatasertib,100000,3000,99.7693877753228,nM,nM,HeLa
10,Cisplatin,Ipatasertib,100000,10000,99.7693877753228,nM,nM,HeLa
11,Cisplatin,Everolimus,0,0,0.109237369583994,nM,nM,HeLa
11,Cisplatin,Everolimus,0,0.3,6.7184697850922,nM,nM,HeLa
11,Cisplatin,Everolimus,0,0.9,9.35948755040771,nM,nM,HeLa
11,Cisplatin,Everolimus,0,3,9.7904921378818,nM,nM,HeLa
11,Cisplatin,Everolimus,0,9,15.0859036729517,nM,nM,HeLa
11,Cisplatin,Everolimus,0,30,15.7086309907161,nM,nM,HeLa
11,Cisplatin,Everolimus,0,90,11.6809674319062,nM,nM,HeLa
11,Cisplatin,Everolimus,0,300,8.5732757339463,nM,nM,HeLa
11,Cisplatin,Everolimus,100,0,6.092770021897,nM,nM,HeLa
11,Cisplatin,Everolimus,100,0.3,10.478613255125,nM,nM,HeLa
11,Cisplatin,Everolimus,100,0.9,5.339255105175,nM,nM,HeLa
11,Cisplatin,Everolimus,100,3,11.4446580201532,nM,nM,HeLa
11,Cisplatin,Everolimus,100,9,12.1327791373963,nM,nM,HeLa
11,Cisplatin,Everolimus,100,30,10.0505811130817,nM,nM,HeLa
11,Cisplatin,Everolimus,100,90,13.8835494961705,nM,nM,HeLa
11,Cisplatin,Everolimus,100,300,9.01022521228209,nM,nM,HeLa
11,Cisplatin,Everolimus,300,0,2.6595955492584,nM,nM,HeLa
11,Cisplatin,Everolimus,300,0.3,7.3263348757022,nM,nM,HeLa
11,Cisplatin,Everolimus,300,0.9,14.7455586711187,nM,nM,HeLa
11,Cisplatin,Everolimus,300,3,17.1205425703726,nM,nM,HeLa
11,Cisplatin,Everolimus,300,9,8.78580558225249,nM,nM,HeLa
11,Cisplatin,Everolimus,300,30,15.2449295035025,nM,nM,HeLa
11,Cisplatin,Everolimus,300,90,11.0121672099636,nM,nM,HeLa
11,Cisplatin,Everolimus,300,300,10.850168933982,nM,nM,HeLa
11,Cisplatin,Everolimus,1000,0,3.7356207952282,nM,nM,HeLa
11,Cisplatin,Everolimus,1000,0.3,4.307816540668,nM,nM,HeLa
11,Cisplatin,Everolimus,1000,0.9,4.255798745628,nM,nM,HeLa
11,Cisplatin,Everolimus,1000,3,14.9982165327415,nM,nM,HeLa
11,Cisplatin,Everolimus,1000,9,13.0809892298394,nM,nM,HeLa
11,Cisplatin,Everolimus,1000,30,10.2259553935022,nM,nM,HeLa
11,Cisplatin,Everolimus,1000,90,13.6962854340266,nM,nM,HeLa
11,Cisplatin,Everolimus,1000,300,17.7105729883976,nM,nM,HeLa
11,Cisplatin,Everolimus,3000,0,11.1578170360756,nM,nM,HeLa
11,Cisplatin,Everolimus,3000,0.3,11.5769318418263,nM,nM,HeLa
11,Cisplatin,Everolimus,3000,0.9,21.4231573315367,nM,nM,HeLa
11,Cisplatin,Everolimus,3000,3,16.5542917157946,nM,nM,HeLa
11,Cisplatin,Everolimus,3000,9,17.9855241907517,nM,nM,HeLa
11,Cisplatin,Everolimus,3000,30,13.8553112645774,nM,nM,HeLa
11,Cisplatin,Everolimus,3000,90,15.9404817343228,nM,nM,HeLa
11,Cisplatin,Everolimus,3000,300,18.8742853745777,nM,nM,HeLa
11,Cisplatin,Everolimus,10000,0,41.8111605417777,nM,nM,HeLa
11,Cisplatin,Everolimus,10000,0.3,54.9449106780148,nM,nM,HeLa
11,Cisplatin,Everolimus,10000,0.9,55.9659456835138,nM,nM,HeLa
11,Cisplatin,Everolimus,10000,3,61.1157073924718,nM,nM,HeLa
11,Cisplatin,Everolimus,10000,9,59.119710285652,nM,nM,HeLa
11,Cisplatin,Everolimus,10000,30,63.1354840627384,nM,nM,HeLa
11,Cisplatin,Everolimus,10000,90,65.4123772627741,nM,nM,HeLa
11,Cisplatin,Everolimus,10000,300,63.050769367959,nM,nM,HeLa
11,Cisplatin,Everolimus,30000,0,95.214115152536,nM,nM,HeLa
11,Cisplatin,Everolimus,30000,0.3,96.2336639353196,nM,nM,HeLa
11,Cisplatin,Everolimus,30000,0.9,97.0005548564804,nM,nM,HeLa
11,Cisplatin,Everolimus,30000,3,95.8026593478455,nM,nM,HeLa
11,Cisplatin,Everolimus,30000,9,96.9931237429033,nM,nM,HeLa
11,Cisplatin,Everolimus,30000,30,96.9292161661399,nM,nM,HeLa
11,Cisplatin,Everolimus,30000,90,96.7300623222725,nM,nM,HeLa
11,Cisplatin,Everolimus,30000,300,97.0644624332438,nM,nM,HeLa
11,Cisplatin,Everolimus,100000,0,100,nM,nM,HeLa
11,Cisplatin,Everolimus,100000,0.3,100,nM,nM,HeLa
11,Cisplatin,Everolimus,100000,0.9,100,nM,nM,HeLa
11,Cisplatin,Everolimus,100000,3,100,nM,nM,HeLa
11,Cisplatin,Everolimus,100000,9,100,nM,nM,HeLa
11,Cisplatin,Everolimus,100000,30,100,nM,nM,HeLa
11,Cisplatin,Everolimus,100000,90,100,nM,nM,HeLa
11,Cisplatin,Everolimus,100000,300,100,nM,nM,HeLa
12,NVP-LCL161,Trametinib,0,0,0,nM,nM,HeLa
12,NVP-LCL161,Trametinib,0,0.3,1.2155296164357,nM,nM,HeLa
12,NVP-LCL161,Trametinib,0,0.9,3.8793872825685,nM,nM,HeLa
12,NVP-LCL161,Trametinib,0,3,9.91756522001459,nM,nM,HeLa
12,NVP-LCL161,Trametinib,0,9,12.6809781556632,nM,nM,HeLa
12,NVP-LCL161,Trametinib,0,30,20.9666917230855,nM,nM,HeLa
12,NVP-LCL161,Trametinib,0,90,28.7908308591167,nM,nM,HeLa
12,NVP-LCL161,Trametinib,0,300,27.8495810382408,nM,nM,HeLa
12,NVP-LCL161,Trametinib,2.5,0,0,nM,nM,HeLa
12,NVP-LCL161,Trametinib,2.5,0.3,0.3557341069817,nM,nM,HeLa
12,NVP-LCL161,Trametinib,2.5,0.9,2.9969655754973,nM,nM,HeLa
12,NVP-LCL161,Trametinib,2.5,3,7.0757147992931,nM,nM,HeLa
12,NVP-LCL161,Trametinib,2.5,9,20.3588012137698,nM,nM,HeLa
12,NVP-LCL161,Trametinib,2.5,30,26.2114443307548,nM,nM,HeLa
12,NVP-LCL161,Trametinib,2.5,90,27.1074417563963,nM,nM,HeLa
12,NVP-LCL161,Trametinib,2.5,300,29.8889556501386,nM,nM,HeLa
12,NVP-LCL161,Trametinib,7.5,0,0,nM,nM,HeLa
